Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg19694.1	1.925	0.168	0.910	0.549	0.059	0.137	0.000	0.043	0.040	0.000	0.000	0.000	0.041	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1971.5	0.784	2.673	2.091	4.345	1.770	1.257	0.000	1.035	0.622	0.679	2.030	0.894	0.653	0.000	0.000	0.000	0.555	0.000
evm.model.Seg1974.1	4.183	3.836	14.708	7.285	8.753	8.286	3.349	1.792	0.753	0.828	0.656	1.042	1.183	0.953	0.183	2.411	0.655	0.680
evm.model.Seg1974.6	0.419	0.220	0.910	1.219	1.398	1.505	0.077	0.149	0.100	0.186	0.207	0.221	0.356	0.295	0.061	0.530	0.655	0.448
evm.model.Seg1982.4	2.949	3.978	1.098	1.352	5.600	0.051	0.102	0.192	0.040	0.428	0.490	0.492	0.232	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1983.6	1.281	0.723	1.459	1.788	1.093	2.882	0.895	0.171	0.110	0.112	0.456	0.189	0.141	3.467	0.527	0.968	4.422	0.839
evm.model.Seg1984.1	11.067	28.011	19.162	33.103	2.157	2.659	19.355	7.200	7.209	6.239	2.264	5.086	5.285	1.946	24.438	7.908	2.404	69.396
evm.model.Seg1986.9	0.970	1.007	0.465	0.462	0.364	0.599	1.099	0.629	0.572	0.428	0.207	0.082	0.091	0.781	0.264	0.420	0.354	0.202
evm.model.Seg1987.3	5.813	2.040	8.254	12.721	18.629	7.225	2.250	0.843	0.833	0.967	3.265	1.468	1.340	7.031	2.961	0.548	7.226	9.155
evm.model.Seg1988.3	0.489	6.070	2.598	2.685	2.930	0.000	0.205	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg1989.4.1.57f48f78	1.839	0.943	1.945	0.000	0.305	0.667	0.102	0.000	0.000	0.000	0.000	0.697	0.000	1.151	0.406	0.256	0.847	0.665
evm.model.Seg1990.4	14.529	2.325	15.959	18.848	16.383	24.165	0.000	0.000	0.000	1.432	6.690	0.098	0.000	6.311	0.000	0.000	10.677	0.000
evm.model.Seg2001.4	19.729	22.690	10.595	9.521	1.658	1.120	0.230	0.437	0.351	0.409	0.822	0.632	0.687	0.000	0.000	0.201	1.256	0.318
evm.model.Seg2006.5	0.745	3.823	12.895	8.845	0.074	0.060	0.537	0.000	0.090	0.046	0.076	0.098	0.000	0.000	0.000	0.000	0.000	0.231
evm.model.Seg2007.6	1.498	2.893	0.945	1.520	0.104	0.034	0.000	0.032	0.000	0.000	0.000	0.033	0.058	0.267	0.000	0.000	0.000	0.101
evm.model.Seg2017.8	18.805	2.208	20.350	16.645	1.257	1.505	1.713	0.000	0.000	0.642	2.216	0.984	0.207	5.489	3.387	1.735	2.535	2.097
evm.model.Seg2022.4	69.168	62.531	45.431	25.751	4.834	0.539	0.665	0.363	0.361	0.511	0.601	0.468	0.835	1.288	0.000	0.566	0.863	0.680
evm.model.Seg2022.7.1.57f48f78	3.850	5.799	6.635	5.745	1.443	2.232	1.662	0.000	0.201	0.000	0.746	0.000	0.207	0.000	0.000	0.000	0.000	8.042
evm.model.Seg2025.2	3.221	1.640	8.052	6.515	16.086	5.242	1.176	0.405	0.321	0.391	0.552	0.993	1.026	2.618	0.243	0.384	0.963	0.289
evm.model.Seg2028.1	1.482	0.220	1.251	0.964	0.022	0.060	0.153	0.075	0.110	0.065	0.200	0.041	0.025	0.000	0.000	0.000	0.277	0.000
evm.model.Seg2033.1	3.710	2.854	0.896	1.379	0.684	0.847	0.435	0.256	0.251	0.465	1.602	0.558	0.778	2.234	0.933	0.621	0.778	0.492
evm.model.Seg2036.5	0.931	3.706	0.125	0.000	0.260	0.068	1.099	0.139	0.070	0.288	0.000	0.000	0.000	0.000	6.388	2.100	0.000	1.533
evm.model.Seg2038.2.1.57f48f78	0.629	0.000	0.410	0.623	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.530	0.000	0.767
evm.model.Seg2040.3	1.312	0.349	3.043	3.609	0.900	0.744	0.000	0.000	0.542	0.493	0.000	0.582	3.102	0.000	0.000	0.000	4.098	0.521
evm.model.Seg2041.5.1.57f48f78	2.747	2.325	2.286	2.785	1.346	2.215	0.000	0.000	0.000	0.930	0.000	0.000	0.000	0.000	0.000	0.000	2.604	0.000
evm.model.Seg2042.1	207.985	177.158	136.598	75.478	40.516	49.338	282.198	88.631	80.481	70.931	41.967	37.882	43.176	79.079	100.123	78.710	54.496	272.089
evm.model.Seg2045.1	27.350	19.836	24.185	31.991	4.559	7.311	11.301	12.043	11.968	9.094	5.371	4.873	5.542	14.740	20.118	7.908	10.677	74.560
evm.model.Seg2045.7	2.468	12.785	0.917	1.386	0.640	0.530	0.256	0.427	0.512	0.400	1.250	0.254	0.339	0.267	1.014	1.333	0.185	0.550
evm.model.Seg2051.5	17.657	20.353	14.979	12.387	6.210	8.303	9.844	3.051	2.841	2.548	1.098	2.239	2.771	0.000	0.284	0.457	0.000	0.087
evm.model.Seg2052.8	7.365	3.358	14.312	13.719	10.434	5.344	0.972	1.451	2.048	1.897	2.368	2.461	2.581	2.844	0.710	1.461	2.450	0.419
evm.model.Seg2057.3_evm.model.Seg2057.4	4.191	1.124	2.473	1.948	1.941	4.566	0.793	0.405	0.502	0.260	0.835	1.550	2.564	0.905	7.625	5.351	1.756	2.589
evm.model.Seg2067.4	4.455	1.756	2.077	3.435	1.316	1.240	0.000	0.160	0.060	0.102	0.062	0.107	0.215	0.000	0.284	0.548	0.092	0.000
evm.model.Seg2067.4.1.57f48f79	1.187	0.077	1.341	2.250	3.242	3.600	0.000	0.043	0.050	0.000	0.000	0.057	0.000	0.000	0.000	0.000	0.000	0.101
evm.model.Seg2075.2.1.57f48f79	0.000	0.323	0.292	1.239	0.297	0.180	0.000	0.000	0.000	0.000	0.000	0.435	0.289	1.891	0.000	0.000	1.310	0.434
evm.model.Seg2081.1	2.274	1.666	1.897	2.102	2.625	2.198	0.230	0.341	0.321	0.316	1.084	1.230	0.918	0.699	0.487	0.767	0.824	0.391
evm.model.Seg208.12	3.624	30.452	3.349	3.321	3.138	2.779	1.406	2.475	2.088	1.878	1.319	0.353	0.364	0.137	4.421	0.712	0.508	0.665
evm.model.Seg2081.2	1.436	1.666	1.674	1.748	1.748	1.821	0.102	0.256	0.341	0.205	1.339	0.952	0.678	0.788	0.649	1.224	1.348	0.492
evm.model.Seg2082.3	101.711	146.384	339.943	7.439	30.744	0.145	3.196	46.262	35.562	51.636	3.341	5.070	4.111	0.644	0.000	0.858	0.547	5.670
evm.model.Seg2087.2	5.999	16.466	5.239	9.963	3.354	3.489	0.665	1.013	0.884	1.014	2.147	1.534	1.414	0.000	0.000	2.794	0.832	0.492
evm.model.Seg2087.3	15.321	4.985	10.567	12.474	5.407	1.556	0.000	0.864	0.733	0.288	1.892	0.927	0.993	1.131	0.000	0.000	0.971	0.926
evm.model.Seg2087.4	107.920	70.757	55.213	72.445	24.593	19.000	1.099	5.227	5.783	6.993	9.334	7.063	7.047	8.682	0.223	1.753	4.391	1.953
evm.model.Seg2087.5	4.983	21.606	6.510	16.464	132.710	168.871	0.409	2.485	1.998	1.190	0.117	0.410	0.761	0.000	0.933	0.347	0.039	0.043
evm.model.Seg2088.2.1.57f48f79	4.292	7.645	1.424	0.194	2.365	0.214	0.946	0.448	0.492	0.549	0.345	0.435	0.240	0.000	1.379	0.530	0.324	0.622
evm.model.Seg2090.1	2.553	11.403	1.945	1.058	0.327	0.650	0.307	0.267	0.241	0.391	0.442	0.304	0.496	2.289	0.000	0.000	0.000	0.000
evm.model.Seg2090.1.1.57f48f79	0.411	17.538	0.000	1.272	1.034	0.505	0.460	0.544	0.452	0.205	0.366	0.779	0.769	0.000	1.237	0.566	1.340	2.661
evm.model.Seg2091.1	0.512	0.827	1.779	2.243	1.941	2.428	0.486	0.288	0.422	0.493	0.980	0.492	0.587	0.363	0.913	1.589	0.786	1.417
evm.model.Seg2091.2	2.740	0.000	0.973	0.509	0.253	0.000	0.000	0.896	0.000	0.000	0.000	0.000	0.008	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2091.7	12.076	37.206	0.820	3.636	3.711	6.456	8.310	3.200	2.912	2.576	2.589	2.002	2.291	1.295	0.811	1.151	1.394	1.562
evm.model.Seg2091.8	3.687	2.079	4.648	7.633	3.659	5.490	0.844	1.312	1.074	1.711	1.940	1.083	0.984	0.254	0.548	0.457	0.686	0.087
evm.model.Seg2108.5	3.935	1.718	2.307	4.432	1.755	2.437	1.585	0.363	0.612	0.697	2.651	1.936	2.225	3.063	0.000	2.484	1.410	0.824
evm.model.Seg2109.8	13.559	5.682	17.925	14.877	36.641	23.917	2.531	2.784	2.741	1.571	0.449	0.927	0.711	0.815	0.000	0.000	0.162	0.000
evm.model.Seg2110.4	8.894	13.625	6.906	4.888	5.622	3.591	0.460	2.443	2.390	2.511	7.221	6.792	5.343	8.072	0.649	2.940	6.587	1.041
evm.model.Seg2113.5	2.251	2.480	2.696	6.910	1.138	1.206	3.145	0.544	0.683	0.465	0.663	0.500	0.496	0.247	0.223	1.607	0.000	0.781
evm.model.Seg2113.5.1.57f48f79	3.081	0.620	6.197	19.551	5.823	3.027	4.423	0.181	0.261	0.046	0.304	0.066	0.339	0.000	0.162	0.000	0.108	0.391
evm.model.Seg21271.1	21.685	1.769	15.452	11.007	4.016	0.162	0.000	2.624	0.612	1.971	4.025	5.217	2.630	1.514	0.000	0.000	3.659	0.000
evm.model.Seg2127.4	7.622	6.961	5.697	4.359	0.394	0.180	0.000	1.461	2.359	1.144	0.290	0.180	0.165	0.000	1.785	0.000	1.109	1.143
evm.model.Seg2131.3	3.617	5.075	7.330	8.242	7.504	6.157	0.614	1.408	1.094	1.674	5.592	4.905	3.482	3.522	0.710	1.954	2.273	1.012
evm.model.Seg2135.2	0.264	0.065	0.980	1.158	0.759	1.411	0.153	0.064	0.131	0.130	0.345	0.156	0.132	0.000	0.000	0.329	0.223	0.304
evm.model.Seg2139.9	3.236	2.944	2.883	2.122	2.410	3.480	0.205	0.011	0.000	0.279	0.842	0.435	0.488	1.946	1.845	2.210	0.632	1.692
evm.model.Seg2141.1	8.933	0.426	14.354	16.786	2.893	11.073	2.889	3.328	2.259	2.594	2.333	2.773	7.998	1.994	1.805	0.000	7.480	0.000
evm.model.Seg2146.2	25.690	34.468	28.402	27.739	24.504	32.451	41.600	8.480	7.058	9.382	4.522	1.263	0.000	25.793	35.977	0.000	25.638	70.553
evm.model.Seg2146.3	1.894	8.149	1.216	1.152	5.503	4.250	0.000	0.213	0.472	0.307	0.000	0.000	0.000	0.000	0.000	0.000	0.000	6.060
evm.model.Seg2152.7	16.112	0.684	15.278	16.511	15.097	29.064	3.554	0.629	0.392	0.725	0.228	0.180	0.041	63.811	0.000	1.662	47.254	3.008
evm.model.Seg215.3	20.404	9.324	14.013	22.028	17.521	13.339	8.207	1.429	1.857	1.153	0.670	1.591	1.224	0.370	0.304	0.000	0.824	0.202
evm.model.Seg2153.2.1.57f48f79	5.247	7.309	5.537	5.464	3.577	2.463	0.486	1.056	1.235	1.339	1.084	1.468	1.439	3.399	0.629	1.205	2.373	0.926
evm.model.Seg2155.5	18.278	17.228	25.456	21.044	3.272	5.455	6.009	0.309	0.271	0.167	1.581	0.533	0.513	0.192	0.000	0.000	0.069	0.072
evm.model.Seg21.6	4.160	50.702	2.605	4.894	9.348	7.439	1.457	1.301	0.984	1.060	3.624	4.028	4.285	28.329	0.000	0.000	7.619	1.432
evm.model.Seg2167.7	2.266	7.607	0.855	2.069	0.037	0.000	0.000	0.149	0.733	0.577	0.076	0.000	0.099	0.000	0.000	1.753	0.000	0.000
evm.model.Seg2168.3	8.142	3.358	11.088	7.010	3.562	6.832	0.537	0.448	0.502	0.372	0.773	0.509	0.397	0.994	0.122	0.201	0.416	0.116
evm.model.Seg21701.1	25.247	33.177	9.331	13.297	8.723	16.606	19.074	4.256	3.112	5.412	5.261	2.420	0.041	9.196	15.940	25.896	9.221	38.705
evm.model.Seg21744.1	13.955	78.390	6.586	1.085	1.465	0.000	0.332	0.000	0.000	0.195	0.249	0.049	0.000	0.000	0.000	0.000	0.000	0.477
evm.model.Seg2178.5.1.57f48f79	3.112	9.324	2.126	2.497	2.313	3.301	0.741	1.067	1.456	1.190	1.429	1.862	2.035	1.521	1.257	1.625	1.125	0.622
evm.model.Seg2179.7	9.896	12.062	9.504	8.604	2.201	2.856	6.290	1.525	1.426	2.938	4.287	2.904	2.672	1.131	5.577	9.752	1.356	2.459
evm.model.Seg218.1	19.442	11.197	12.575	13.478	1.986	2.360	7.210	3.072	2.470	2.436	3.258	2.207	1.803	2.542	9.572	6.976	2.149	3.587
evm.model.Seg2184.2.3.57f48f79	0.217	0.000	0.222	0.248	0.134	0.513	0.000	0.000	0.030	0.000	0.062	0.033	0.108	0.322	0.000	0.000	0.424	0.000
evm.model.Seg2186.2	2.227	5.166	0.201	0.295	0.097	0.120	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.767
evm.model.Seg2186.5	0.582	0.000	0.396	0.589	0.297	1.967	0.128	0.000	0.000	0.000	0.594	0.000	0.000	1.624	0.041	0.000	1.256	0.304
evm.model.Seg2189.7	0.279	0.039	0.313	0.174	0.171	0.145	0.051	0.011	0.000	0.019	0.152	0.000	0.000	0.000	0.000	0.091	0.108	0.043
evm.model.Seg2189.8	1.894	10.254	1.403	0.877	1.034	1.283	0.537	0.768	0.793	0.651	1.042	0.697	0.695	1.165	1.399	0.566	0.647	2.010
evm.model.Seg2194.2	24.401	16.944	18.043	9.996	6.336	4.173	0.614	1.696	1.817	2.771	10.024	7.129	6.998	6.791	0.345	2.027	7.195	2.285
evm.model.Seg2197.13	0.341	0.155	0.181	0.194	0.394	0.564	0.153	0.000	0.010	0.000	0.048	0.000	0.017	0.281	0.690	0.310	0.216	0.101
evm.model.Seg2201.4	1.079	0.220	2.119	2.189	1.049	1.719	0.179	0.181	0.512	0.353	1.305	0.976	0.852	1.446	0.243	1.881	2.026	0.492
evm.model.Seg2205.4	12.627	4.262	5.176	9.983	0.937	1.257	1.099	0.757	1.004	0.604	1.602	1.731	1.770	1.871	3.245	3.050	1.163	3.298
evm.model.Seg2207.1.1.57f48f79	0.900	0.775	0.465	0.174	0.074	0.274	0.281	0.043	0.040	0.074	0.207	0.000	0.074	0.308	0.000	0.000	0.231	0.130
evm.model.Seg2219.10	3.547	2.467	4.120	7.024	1.621	0.265	0.384	0.299	0.382	0.223	0.318	0.172	0.174	0.151	0.061	0.347	0.031	0.145
evm.model.Seg2221.6	1.102	0.439	2.279	2.303	1.532	1.248	0.000	0.224	0.050	0.446	1.436	0.829	0.860	1.069	0.588	0.000	3.112	0.564
evm.model.Seg223.2	1.273	22.484	0.709	0.629	1.748	0.949	0.563	0.629	0.572	0.660	1.305	1.501	1.679	2.104	5.029	6.501	1.132	5.453
evm.model.Seg2236.1	3.314	1.601	3.877	4.078	3.228	3.301	0.307	0.864	0.753	0.744	0.752	0.886	0.844	0.000	0.000	0.292	0.223	0.347
evm.model.Seg2237.2	13.885	17.176	58.333	49.748	31.175	94.094	111.069	21.344	17.761	20.903	8.264	11.763	10.951	38.142	5.131	3.360	131.409	20.799
evm.model.Seg2239.7	1.118	0.517	1.904	2.759	0.855	1.360	0.256	0.480	0.612	0.391	0.242	0.238	0.422	0.062	0.061	0.347	0.000	0.029
evm.model.Seg2243.2	16.485	59.858	9.074	6.287	0.640	0.094	1.457	0.981	0.753	1.069	2.188	0.738	0.190	1.583	2.494	0.749	1.132	0.072
evm.model.Seg2251.3	1.948	2.015	2.689	3.897	0.833	1.197	0.665	1.355	1.145	0.688	0.000	1.354	1.009	0.000	1.095	0.000	0.000	0.000
evm.model.Seg2251.3.1.57f48f79	9.220	6.096	6.329	7.512	2.529	3.369	0.000	0.000	0.552	0.604	3.410	2.404	2.134	3.118	0.000	2.137	0.331	0.709
evm.model.Seg2251.4	2.887	2.105	2.786	3.093	4.931	3.172	0.000	0.523	0.432	0.437	0.000	0.000	0.438	1.055	0.000	1.424	2.689	0.000
evm.model.Seg2253.6	4.082	49.991	2.300	3.100	8.270	10.389	10.918	4.021	3.283	2.492	1.974	3.855	4.003	12.273	36.849	44.542	3.998	21.638
evm.model.Seg2256.6	0.062	0.090	0.083	0.121	0.015	0.094	0.000	0.000	0.000	0.000	0.014	0.008	0.008	0.055	0.183	0.000	0.000	0.014
evm.model.Seg2268.1	19.582	171.192	9.761	7.084	6.135	8.653	9.818	4.672	5.743	3.506	3.963	7.916	6.510	3.687	13.750	21.038	5.993	22.028
evm.model.Seg2274.3	4.781	1.253	2.925	1.366	3.161	2.095	0.409	0.000	0.100	0.251	2.734	2.814	4.235	9.162	0.000	0.000	7.180	0.318
evm.model.Seg227.5	0.551	0.000	2.105	2.062	0.989	2.463	0.588	0.107	0.000	0.000	0.000	0.000	0.132	1.926	0.000	0.000	1.741	0.000
evm.model.Seg2278.4	0.396	0.943	0.118	0.000	0.059	0.128	0.000	0.000	0.030	0.019	0.083	0.008	0.000	0.000	0.690	0.000	0.000	0.000
evm.model.Seg2281.5	0.799	0.994	1.445	2.752	1.904	1.112	0.000	0.277	0.241	0.288	0.476	0.115	0.240	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2281.6	6.256	21.076	4.023	3.154	1.249	2.035	2.940	2.048	1.185	1.497	4.052	4.028	2.101	4.783	5.253	3.105	7.295	15.953
evm.model.Seg2282.1	51.441	17.383	32.536	51.134	4.179	5.815	0.716	2.069	2.078	2.418	3.928	3.380	3.739	1.898	0.933	0.256	1.502	1.172
evm.model.Seg2286.3	0.070	1.433	0.111	0.027	0.022	0.026	0.077	0.021	0.040	0.009	0.041	0.008	0.017	0.295	0.000	0.000	0.208	0.000
evm.model.Seg2288.1	8.118	8.291	3.342	4.807	0.350	0.000	0.000	0.000	0.090	0.000	0.159	0.082	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2288.3	2.367	1.149	5.016	5.062	1.004	0.000	0.205	0.672	1.074	0.465	0.780	0.656	0.951	0.000	0.000	0.000	0.000	0.824
evm.model.Seg229.11	11.083	2.105	25.818	40.240	0.699	12.023	0.000	0.000	0.000	3.069	0.000	0.008	0.000	10.848	0.000	0.000	0.000	0.000
evm.model.Seg229.14	21.793	17.899	43.409	9.032	8.337	7.345	55.176	6.048	5.221	4.203	2.064	5.800	5.352	2.720	3.874	5.004	3.836	9.546
evm.model.Seg2297.3	6.069	5.217	6.725	7.559	3.324	3.053	3.912	0.373	0.371	0.195	1.015	0.459	0.521	0.000	0.101	0.000	0.085	0.058
evm.model.Seg2298.9	277.649	631.523	120.751	118.952	87.747	137.130	310.706	128.642	114.838	101.495	54.718	71.917	75.269	85.610	355.957	269.934	104.863	420.037
evm.model.Seg2300.2	4.610	1.369	7.629	2.538	0.178	0.855	0.000	0.907	1.054	2.408	2.099	0.336	0.463	0.000	0.710	0.000	0.000	0.000
evm.model.Seg230.23.1.57f48f79	45.450	62.273	42.318	18.781	9.422	13.818	19.815	11.478	11.034	11.131	12.033	11.501	10.835	33.729	38.147	29.749	16.517	30.909
evm.model.Seg2307.5	6.457	20.095	4.717	2.598	0.959	1.129	0.716	0.256	0.271	0.707	0.532	0.820	0.347	0.699	0.000	0.000	0.555	0.824
evm.model.Seg2309.1	200.239	160.189	92.668	79.061	9.988	0.505	0.128	0.096	0.251	0.325	1.319	1.452	0.943	1.418	0.933	0.767	0.716	2.054
evm.model.Seg2316.1	2.973	0.542	5.023	0.603	7.310	2.642	0.000	2.965	3.534	2.855	0.304	0.090	0.141	0.000	0.142	0.402	0.031	0.810
evm.model.Seg2317.3.1.57f48f79	8.142	52.032	2.730	3.053	2.521	2.001	3.043	2.176	1.576	1.739	4.404	4.512	3.275	6.010	19.712	18.755	2.034	16.286
evm.model.Seg2319.5	1.156	0.620	1.633	2.477	2.804	2.582	0.435	0.384	0.442	0.484	1.125	0.541	0.794	0.672	0.264	0.767	1.417	0.304
evm.model.Seg2324.4	0.078	1.343	0.667	2.082	0.885	0.291	0.128	1.931	0.894	1.162	0.235	0.057	0.132	0.000	0.568	0.237	0.000	0.000
evm.model.Seg2326.2	5.976	2.028	3.001	2.926	10.337	7.747	1.330	0.000	0.000	1.767	3.907	1.682	0.000	9.601	0.000	0.000	0.000	0.000
evm.model.Seg2329.1	46.917	17.318	78.787	45.710	4.120	4.361	2.403	3.211	2.610	2.492	4.543	2.600	3.102	2.145	5.719	6.209	2.473	4.701
evm.model.Seg234.2	1.211	5.631	0.973	1.627	1.852	2.531	0.332	0.544	0.522	0.493	0.863	0.845	0.687	1.514	0.507	0.493	1.148	0.463
evm.model.Seg234.5	23.943	18.338	23.205	26.112	13.438	12.895	13.960	18.144	14.899	16.580	7.898	4.627	3.110	11.615	5.415	2.575	19.313	22.071
evm.model.Seg2346.10	0.823	4.016	0.611	0.683	3.659	1.967	0.000	0.181	0.100	0.186	0.000	0.115	0.099	7.113	0.000	1.881	0.616	1.634
evm.model.Seg2348.1	2.654	0.465	5.169	5.249	2.209	2.659	0.537	0.373	1.044	0.502	1.325	1.050	1.770	2.899	3.184	2.009	2.311	1.027
evm.model.Seg2350.5	2.344	4.016	1.119	0.221	0.506	0.034	3.298	0.288	0.291	0.195	0.345	0.049	0.000	0.274	0.304	0.986	0.185	0.188
evm.model.Seg2353.7	8.592	1.033	123.147	49.292	7.682	16.443	10.739	0.000	0.000	0.623	2.230	0.000	0.000	41.143	0.000	0.000	4.014	0.391
evm.model.Seg2382.2	261.064	606.960	190.359	114.493	7.013	0.000	0.307	1.451	1.757	1.051	0.863	0.287	0.256	0.425	0.000	1.571	0.293	2.198
evm.model.Seg2382.4.1.57f48f79	1.242	3.836	1.410	0.623	0.379	0.479	0.230	0.331	0.402	0.335	0.739	0.746	0.678	1.096	0.000	0.968	0.770	0.738
evm.model.Seg2404.5	1.653	10.022	11.964	4.540	1.681	2.198	1.636	1.141	1.034	1.004	0.808	0.123	0.620	5.633	1.845	1.004	1.156	4.570
evm.model.Seg2409.3	416.893	200.818	587.314	106.217	14.613	1.548	2.608	23.958	28.413	28.045	46.903	58.325	54.293	29.713	131.821	261.789	29.220	35.233
evm.model.Seg2412.6.1.57f48f79	2.561	1.020	2.814	1.453	0.208	0.496	0.000	0.256	0.060	0.195	0.311	0.246	0.339	0.000	0.000	0.493	0.185	0.000
evm.model.Seg2413.2	9.003	69.492	8.622	8.249	5.816	5.866	3.759	3.552	4.026	3.515	5.295	6.464	7.155	7.833	27.561	24.143	11.363	32.196
evm.model.Seg2415.1	379.810	72.385	90.639	61.666	220.553	137.181	281.328	181.806	75.732	96.669	12.047	38.711	25.385	157.843	3.874	4.730	83.677	52.590
evm.model.Seg2415.2	370.644	98.562	101.700	65.703	104.911	104.919	367.059	189.038	86.023	83.400	8.450	10.410	2.076	153.224	13.040	7.999	78.585	292.772
evm.model.Seg2421.5	14.273	10.409	26.547	4.981	2.871	2.694	2.045	4.981	4.267	3.738	1.664	2.477	2.242	5.229	1.704	3.178	1.749	5.149
evm.model.Seg242.2	25.255	7.529	30.459	36.209	14.896	23.207	0.153	6.197	6.365	6.714	6.731	6.686	7.709	9.141	1.460	4.712	3.151	0.694
evm.model.Seg24228.1	1713.062	1517.393	3777.872	2948.258	2402.531	1624.877	3004.636	966.652	661.800	558.573	1212.551	1235.331	1370.068	1205.195	2094.188	1790.282	282.009	1365.275
evm.model.Seg2427.3	0.776	0.555	0.973	0.944	0.461	0.248	0.000	0.043	0.040	0.000	0.076	0.000	0.223	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2427.5	0.590	0.969	0.931	0.783	0.387	0.368	0.000	0.064	0.100	0.000	0.117	0.000	0.000	0.322	0.000	0.000	0.000	0.000
evm.model.Seg2431.6	4.137	8.756	1.056	2.015	0.662	1.146	1.790	1.120	1.064	1.413	1.816	0.878	1.017	1.672	3.245	6.483	0.863	1.605
evm.model.Seg2432.4	31.448	43.444	13.374	14.670	14.762	13.399	9.460	3.979	3.835	3.329	5.620	5.849	4.442	0.445	2.636	3.196	0.092	2.676
evm.model.Seg2434.3	43.680	82.303	57.256	66.446	7.050	5.438	1.125	2.944	3.896	3.785	5.385	4.011	3.548	1.473	0.507	1.717	2.211	0.723
evm.model.Seg2437.2	4.292	1.614	5.058	8.249	1.078	0.299	0.000	0.576	0.592	0.735	2.278	0.730	0.273	0.000	3.813	0.000	0.370	1.172
evm.model.Seg2437.3	22.453	8.278	28.235	33.565	8.017	19.590	5.242	11.584	7.359	6.946	2.182	3.946	3.648	4.351	23.444	9.095	6.879	17.081
evm.model.Seg2437.5	0.567	0.529	0.146	0.187	0.097	0.077	0.077	0.011	0.050	0.065	0.090	0.115	0.099	0.130	0.223	0.073	0.239	0.535
evm.model.Seg2451.4	4.990	5.295	9.275	4.479	4.023	1.060	0.000	0.885	1.215	1.451	2.188	1.632	2.829	1.014	0.000	0.000	0.000	0.000
evm.model.Seg2463.7	1.219	0.116	0.896	0.937	0.669	1.035	0.000	0.000	0.000	0.102	0.414	0.098	0.141	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2465.5	2.895	4.972	0.862	0.824	0.617	0.428	0.895	0.053	0.060	0.000	0.456	0.541	0.645	0.000	4.076	4.566	0.832	1.533
evm.model.Seg2465.6	11.463	12.139	13.631	20.836	11.490	11.253	5.574	0.000	0.000	3.078	4.681	2.067	2.217	3.673	8.578	4.182	4.707	12.800
evm.model.Seg246.8	74.810	102.139	51.253	22.363	9.177	7.585	15.903	24.502	20.934	17.742	10.128	10.262	10.265	8.696	29.426	33.822	8.120	43.087
evm.model.Seg2469.1	0.000	0.297	0.375	0.462	0.387	0.479	0.000	0.000	0.000	0.000	0.255	0.000	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg24.7	0.295	0.426	0.153	0.100	0.097	0.094	0.358	0.000	0.030	0.028	0.221	0.180	0.248	0.000	0.101	0.073	0.092	0.130
evm.model.Seg2471.4	147.230	96.664	167.119	53.778	65.950	40.394	127.330	25.302	25.512	18.030	7.532	19.122	17.122	4.591	0.791	2.374	7.033	10.399
evm.model.Seg247.3	1.087	0.827	1.126	2.210	0.550	1.154	0.077	0.032	0.080	0.028	0.097	0.057	0.025	0.000	0.000	0.000	0.185	0.000
evm.model.Seg247.4	2.747	1.498	1.396	3.194	0.855	1.240	0.000	0.075	0.171	0.149	0.255	0.082	0.438	0.000	0.000	0.000	0.123	0.000
evm.model.Seg2475.5.1.57f48f79	7.210	11.287	0.577	0.181	0.126	0.060	0.588	0.000	0.070	0.139	0.000	0.066	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg2479.7	37.137	75.923	11.783	21.613	6.745	16.204	15.520	13.526	14.638	11.372	15.209	11.435	10.629	14.014	48.814	38.771	9.383	55.077
evm.model.Seg2485.2	1.102	0.297	1.542	1.527	2.179	1.881	0.000	0.213	0.371	0.363	0.407	0.476	0.546	0.692	0.000	0.000	0.377	0.000
evm.model.Seg2488.1	4.664	1.537	8.900	5.048	2.097	2.386	0.000	0.725	0.954	0.595	0.953	0.993	0.976	1.535	0.223	0.000	1.548	0.622
