Planula_Early_1_AR012_RSEM	Planula_Early_2_AR002_RSEM	Planula_Late_1_AR019_RSEM	Planula_Late_3_AR002_RSEM	Polyp_1_RSEM	Polyp_2_AR005_RSEM	Polyp_3_AR006_RSEM	Strobila_Early_1_AR019_RSEM	Strobila_Early_2_AR006_RSEM	Strobila_Early_3_AR005_RSEM	Strobila_Late_1_AR015_RSEM	Strobila_Late_2_AR005_RSEM	Strobila_Late_3_AR019_RSEM	Ephyra_1_AR019_RSEM	Ephyra_2_AR012_RSEM	Ephyra_3_AR018_RSEM	Juvenile_1_AR002_RSEM	Juvenile_2_AR013_RSEM
evm.model.Seg894.10.1.57f48f7e	0.000	0.336	0.153	0.000	1.205	0.410	0.000	1.728	1.195	2.074	1.802	2.461	2.060	1.302	0.000	0.000	2.735	0.000
evm.model.Seg895.4.1.57f48f7e	0.000	0.000	0.000	0.000	3.763	0.000	0.000	4.651	7.781	4.566	0.000	5.586	0.000	0.000	0.000	0.000	0.000	0.000
evm.model.Seg895.8	1.762	1.175	4.592	5.577	15.982	11.108	1.534	5.963	6.335	5.644	6.897	9.155	9.917	20.325	2.576	4.639	19.074	1.389
evm.model.Seg904.7	0.691	1.201	1.112	2.196	2.923	3.198	0.793	2.517	3.163	3.478	8.664	6.152	4.855	1.453	1.399	3.086	3.174	2.430
evm.model.Seg905.2	2.359	0.749	2.981	6.729	5.801	4.942	1.304	4.544	4.448	4.054	9.672	8.228	9.363	5.934	0.284	1.242	6.186	0.723
evm.model.Seg909.17	16.236	3.074	34.627	4.165	21.470	10.877	6.009	78.071	79.176	77.616	32.274	19.909	22.862	20.578	7.098	12.784	4.106	17.009
evm.model.Seg914.9	2.212	5.411	0.868	0.817	9.698	1.308	3.810	12.480	13.825	13.353	8.733	8.736	13.921	2.666	0.000	3.598	3.921	2.242
evm.model.Seg922.3	7.342	7.245	33.787	36.886	58.996	54.897	33.060	78.689	72.238	59.753	49.485	50.138	51.572	31.227	13.588	12.875	33.049	14.261
evm.model.Seg932.12	2.616	0.814	1.473	1.540	7.013	5.780	2.045	7.669	6.436	6.007	4.032	7.342	6.807	11.334	0.771	1.625	2.812	0.984
evm.model.Seg938.5	130.171	298.992	109.850	85.086	308.560	99.609	292.297	557.204	544.663	483.179	271.939	402.866	452.705	191.078	353.949	353.502	308.817	663.040
evm.model.Seg939.1	0.621	0.400	0.354	0.362	1.034	1.206	0.281	1.131	1.315	1.348	3.424	2.018	2.299	2.700	0.000	1.041	2.511	1.982
evm.model.Seg943.7	3.756	7.193	2.703	2.457	6.232	3.771	0.741	8.416	7.811	12.563	28.519	21.640	17.676	14.329	2.008	3.269	5.223	0.535
evm.model.Seg9438.1	0.000	0.207	0.000	0.000	0.632	0.658	0.230	1.899	1.827	1.553	2.485	2.838	2.390	7.928	0.000	0.000	5.092	0.347
evm.model.Seg9440.1	0.931	0.207	0.479	1.788	8.374	9.799	0.920	2.528	5.472	3.989	9.907	12.083	10.223	7.894	2.859	0.256	14.760	0.000
evm.model.Seg949.2	0.730	0.581	2.334	2.029	0.811	0.770	0.128	3.403	4.869	5.988	9.589	5.873	4.591	2.659	0.000	0.749	2.912	0.940
evm.model.Seg949.3	0.132	0.090	0.243	0.589	0.439	0.393	0.000	1.312	2.219	3.087	4.971	3.347	2.217	1.323	0.000	0.000	1.656	0.217
evm.model.Seg951.4	0.000	0.077	0.000	0.054	0.037	0.009	0.077	0.011	0.050	0.009	0.394	0.295	0.223	0.103	0.000	0.000	0.031	0.101
evm.model.Seg954.16	55.757	6.457	58.819	62.054	109.507	35.435	1725.325	376.967	220.419	232.375	63.734	300.498	413.309	37.436	164.330	161.475	121.772	13.205
evm.model.Seg960.12	0.179	1.679	0.215	0.275	0.476	0.368	3.068	2.496	2.410	3.915	5.261	4.504	3.482	2.549	0.750	2.228	3.636	0.955
evm.model.Seg9602.1	3.586	7.490	14.361	18.205	64.023	59.428	53.821	56.012	52.740	65.361	79.364	79.202	78.247	63.620	7.646	27.521	56.753	8.794
evm.model.Seg961.1	0.349	0.529	0.215	0.341	5.927	9.320	9.230	4.427	3.122	1.469	1.084	2.756	4.582	1.275	1.075	1.498	0.200	0.275
evm.model.Seg961.2	11.611	3.422	17.376	25.858	109.663	79.959	9.256	70.401	70.351	76.277	58.190	83.205	71.365	21.613	0.000	15.541	5.955	1.287
evm.model.Seg971.9	0.000	1.679	0.000	1.091	0.714	0.453	1.969	20.246	19.719	5.533	1.457	6.694	5.724	0.000	0.000	3.634	0.000	2.864
evm.model.Seg976.3	0.481	0.103	0.000	1.647	3.064	3.745	0.690	2.187	1.195	3.078	4.915	4.569	5.054	8.182	0.000	0.000	7.565	1.446
evm.model.Seg981.2	3.493	2.802	2.696	3.609	4.522	2.941	0.614	8.544	14.347	14.599	48.850	52.992	65.302	17.015	2.474	6.720	11.694	9.994
evm.model.Seg9950.1	1.785	46.750	2.723	1.198	2.960	0.949	12.784	33.739	36.656	23.265	8.754	21.230	30.620	1.775	2.109	8.967	0.747	6.422
evm.model.Seg996.2	1.257	2.402	0.472	0.355	1.138	0.607	0.537	1.397	1.466	2.074	3.894	2.617	3.052	1.323	0.568	1.644	1.441	0.622
evm.model.Seg997.6	0.186	1.072	1.362	4.124	2.930	3.608	7.824	4.181	4.528	4.212	4.743	3.724	4.326	3.604	11.337	9.369	3.166	7.969
